"periode_data","wilayah","kecamatan","kelurahan","jenis_kelamin","agama","jumlah"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR","Laki_Laki","KRISTEN","5022"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR","Perempuan","BUDHA","1766"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR","Perempuan","HINDU","62"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR","Perempuan","ISLAM","8305"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR","Perempuan","KATHOLIK","5121"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR","Perempuan","KEPERCAYAAN","1"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR","Laki_Laki","KATHOLIK","2422"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR","Laki_Laki","ISLAM","8914"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR","Laki_Laki","HINDU","21"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR","Laki_Laki","BUDHA","3011"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Perempuan","KRISTEN","2614"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Perempuan","KHONGHUCU","13"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Perempuan","KATHOLIK","2114"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Perempuan","ISLAM","12310"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Perempuan","HINDU","27"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Perempuan","BUDHA","801"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Laki_Laki","KRISTEN","2339"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Laki_Laki","KHONGHUCU","13"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Laki_Laki","KATHOLIK","1865"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Laki_Laki","ISLAM","12555"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Laki_Laki","HINDU","30"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Laki_Laki","BUDHA","783"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Perempuan","KRISTEN","2304"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Perempuan","KHONGHUCU","21"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Perempuan","KATHOLIK","2100"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Perempuan","ISLAM","4706"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Perempuan","HINDU","29"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Perempuan","BUDHA","1240"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Laki_Laki","KRISTEN","1991"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Laki_Laki","KHONGHUCU","21"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Laki_Laki","KATHOLIK","1777"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Laki_Laki","ISLAM","4756"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Laki_Laki","HINDU","25"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Laki_Laki","BUDHA","1172"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Perempuan","KRISTEN","1317"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Perempuan","KHONGHUCU","3"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Perempuan","KATHOLIK","1218"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Perempuan","ISLAM","6920"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Perempuan","HINDU","2"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Perempuan","BUDHA","684"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Laki_Laki","KRISTEN","1195"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Laki_Laki","KHONGHUCU","9"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Laki_Laki","KATHOLIK","1095"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Laki_Laki","ISLAM","6974"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Laki_Laki","HINDU","6"
"2023","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Laki_Laki","BUDHA","691"
"2023","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Perempuan","KRISTEN","6513"
"2023","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Perempuan","KHONGHUCU","21"
"2023","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Perempuan","KATHOLIK","2042"
"2023","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Perempuan","ISLAM","39612"
"2023","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Perempuan","HINDU","59"
"2023","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Perempuan","BUDHA","4032"
"2023","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Laki_Laki","KRISTEN","6077"
"2023","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Laki_Laki","KHONGHUCU","27"
"2023","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Laki_Laki","KEPERCAYAAN","2"
"2023","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Laki_Laki","KATHOLIK","1871"
"2023","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Laki_Laki","ISLAM","41059"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR","Perempuan","KHONGHUCU","6"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR","Perempuan","KRISTEN","5720"
"2023","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Laki_Laki","BUDHA","1950"
"2023","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Laki_Laki","HINDU","81"
"2023","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Laki_Laki","ISLAM","16447"
"2023","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Laki_Laki","KATHOLIK","5519"
"2023","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Laki_Laki","KHONGHUCU","7"
"2023","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Laki_Laki","KRISTEN","6233"
"2023","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Perempuan","BUDHA","2029"
"2023","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Perempuan","HINDU","70"
"2023","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Perempuan","ISLAM","16043"
"2023","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Perempuan","KATHOLIK","6285"
"2023","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Perempuan","KHONGHUCU","8"
"2023","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Perempuan","KRISTEN","6970"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Laki_Laki","BUDHA","1439"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Laki_Laki","HINDU","187"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Laki_Laki","ISLAM","11194"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Laki_Laki","KATHOLIK","3731"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Laki_Laki","KEPERCAYAAN","1"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Laki_Laki","KHONGHUCU","9"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Laki_Laki","KRISTEN","5395"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Perempuan","BUDHA","1522"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Perempuan","HINDU","199"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Perempuan","ISLAM","11297"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Perempuan","KATHOLIK","4105"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Perempuan","KHONGHUCU","12"
"2023","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Perempuan","KRISTEN","5736"
"2023","JAKARTA BARAT","CENGKARENG","CENGKARENG BARAT","Laki_Laki","BUDHA","4326"
"2023","JAKARTA BARAT","CENGKARENG","CENGKARENG BARAT","Laki_Laki","HINDU","31"
"2023","JAKARTA BARAT","CENGKARENG","CENGKARENG BARAT","Laki_Laki","ISLAM","30529"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Laki_Laki","HINDU","6"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Laki_Laki","ISLAM","13223"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Laki_Laki","KATHOLIK","395"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Laki_Laki","KEPERCAYAAN","1"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Laki_Laki","KHONGHUCU","13"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Laki_Laki","KRISTEN","1262"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Perempuan","BUDHA","3542"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Perempuan","HINDU","4"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Perempuan","ISLAM","12312"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Perempuan","KATHOLIK","499"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Perempuan","KHONGHUCU","11"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Perempuan","KRISTEN","1420"
"2023","JAKARTA BARAT","TAMBORA","ANGKE","Laki_Laki","BUDHA","3458"
"2023","JAKARTA BARAT","TAMBORA","ANGKE","Laki_Laki","HINDU","1"
"2023","JAKARTA BARAT","TAMBORA","ANGKE","Laki_Laki","ISLAM","11749"
"2023","JAKARTA BARAT","TAMBORA","ANGKE","Laki_Laki","KATHOLIK","629"
"2023","JAKARTA BARAT","TAMBORA","ANGKE","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","TAMBORA","ANGKE","Laki_Laki","KHONGHUCU","9"
"2023","JAKARTA BARAT","TAMBORA","ANGKE","Laki_Laki","KRISTEN","2072"
"2023","JAKARTA BARAT","TAMBORA","ANGKE","Perempuan","BUDHA","3488"
"2023","JAKARTA BARAT","TAMBORA","ANGKE","Perempuan","HINDU","2"
"2023","JAKARTA BARAT","TAMBORA","ANGKE","Perempuan","ISLAM","10630"
"2023","JAKARTA BARAT","TAMBORA","ANGKE","Perempuan","KATHOLIK","716"
"2023","JAKARTA BARAT","TAMBORA","ANGKE","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","TAMBORA","ANGKE","Perempuan","KHONGHUCU","6"
"2023","JAKARTA BARAT","TAMBORA","ANGKE","Perempuan","KRISTEN","2403"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Laki_Laki","BUDHA","2791"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Laki_Laki","HINDU","1"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Laki_Laki","ISLAM","7959"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Laki_Laki","KATHOLIK","614"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Laki_Laki","KHONGHUCU","11"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Laki_Laki","KRISTEN","1604"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Perempuan","BUDHA","2719"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Perempuan","HINDU","0"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Perempuan","ISLAM","7259"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Perempuan","KATHOLIK","684"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Perempuan","KHONGHUCU","11"
"2023","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Perempuan","KRISTEN","1767"
"2023","JAKARTA BARAT","TAMBORA","PEKOJAN","Laki_Laki","BUDHA","3460"
"2023","JAKARTA BARAT","TAMBORA","PEKOJAN","Laki_Laki","HINDU","6"
"2023","JAKARTA BARAT","TAMBORA","PEKOJAN","Laki_Laki","ISLAM","7497"
"2023","JAKARTA BARAT","TAMBORA","PEKOJAN","Laki_Laki","KATHOLIK","716"
"2023","JAKARTA BARAT","TAMBORA","PEKOJAN","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","TAMBORA","PEKOJAN","Laki_Laki","KHONGHUCU","4"
"2023","JAKARTA BARAT","TAMBORA","PEKOJAN","Laki_Laki","KRISTEN","2288"
"2023","JAKARTA BARAT","TAMBORA","PEKOJAN","Perempuan","BUDHA","3349"
"2023","JAKARTA BARAT","TAMBORA","PEKOJAN","Perempuan","HINDU","7"
"2023","JAKARTA BARAT","TAMBORA","PEKOJAN","Perempuan","ISLAM","7118"
"2023","JAKARTA BARAT","TAMBORA","PEKOJAN","Perempuan","KATHOLIK","929"
"2023","JAKARTA BARAT","TAMBORA","PEKOJAN","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","TAMBORA","PEKOJAN","Perempuan","KHONGHUCU","9"
"2023","JAKARTA BARAT","TAMBORA","PEKOJAN","Perempuan","KRISTEN","2543"
"2023","JAKARTA BARAT","TAMBORA","ROA MALAKA","Laki_Laki","BUDHA","537"
"2023","JAKARTA BARAT","TAMBORA","ROA MALAKA","Laki_Laki","HINDU","7"
"2023","JAKARTA BARAT","TAMBORA","ROA MALAKA","Laki_Laki","ISLAM","671"
"2023","JAKARTA BARAT","TAMBORA","ROA MALAKA","Laki_Laki","KATHOLIK","215"
"2023","JAKARTA BARAT","TAMBORA","ROA MALAKA","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","TAMBORA","ROA MALAKA","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA BARAT","TAMBORA","ROA MALAKA","Laki_Laki","KRISTEN","419"
"2023","JAKARTA BARAT","TAMBORA","ROA MALAKA","Perempuan","BUDHA","593"
"2023","JAKARTA BARAT","TAMBORA","ROA MALAKA","Perempuan","HINDU","4"
"2023","JAKARTA BARAT","TAMBORA","ROA MALAKA","Perempuan","ISLAM","592"
"2023","JAKARTA BARAT","TAMBORA","ROA MALAKA","Perempuan","KATHOLIK","283"
"2023","JAKARTA BARAT","TAMBORA","ROA MALAKA","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","TAMBORA","ROA MALAKA","Perempuan","KHONGHUCU","0"
"2023","JAKARTA BARAT","TAMBORA","ROA MALAKA","Perempuan","KRISTEN","454"
"2023","JAKARTA BARAT","TAMBORA","DURI SELATAN","Laki_Laki","BUDHA","1630"
"2023","JAKARTA BARAT","TAMBORA","DURI SELATAN","Laki_Laki","HINDU","2"
"2023","JAKARTA BARAT","TAMBORA","DURI SELATAN","Laki_Laki","ISLAM","5058"
"2023","JAKARTA BARAT","TAMBORA","DURI SELATAN","Laki_Laki","KATHOLIK","656"
"2023","JAKARTA BARAT","TAMBORA","DURI SELATAN","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","TAMBORA","DURI SELATAN","Laki_Laki","KHONGHUCU","10"
"2023","JAKARTA BARAT","TAMBORA","DURI SELATAN","Laki_Laki","KRISTEN","1222"
"2023","JAKARTA BARAT","TAMBORA","DURI SELATAN","Perempuan","BUDHA","1700"
"2023","JAKARTA BARAT","TAMBORA","DURI SELATAN","Perempuan","HINDU","1"
"2023","JAKARTA BARAT","TAMBORA","DURI SELATAN","Perempuan","ISLAM","4808"
"2023","JAKARTA BARAT","TAMBORA","DURI SELATAN","Perempuan","KATHOLIK","777"
"2023","JAKARTA BARAT","TAMBORA","DURI SELATAN","Perempuan","KEPERCAYAAN","1"
"2023","JAKARTA BARAT","TAMBORA","DURI SELATAN","Perempuan","KHONGHUCU","14"
"2023","JAKARTA BARAT","TAMBORA","DURI SELATAN","Perempuan","KRISTEN","1333"
"2023","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Laki_Laki","BUDHA","497"
"2023","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Laki_Laki","HINDU","31"
"2023","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Laki_Laki","ISLAM","30271"
"2023","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Laki_Laki","KATHOLIK","1851"
"2023","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Laki_Laki","KHONGHUCU","13"
"2023","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Laki_Laki","KRISTEN","2247"
"2023","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Perempuan","BUDHA","520"
"2023","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Perempuan","HINDU","37"
"2023","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Perempuan","ISLAM","30020"
"2023","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Perempuan","KATHOLIK","2047"
"2023","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Perempuan","KHONGHUCU","12"
"2023","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Perempuan","KRISTEN","2372"
"2023","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA","Laki_Laki","BUDHA","105"
"2023","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA","Laki_Laki","HINDU","20"
"2023","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA","Laki_Laki","ISLAM","23770"
"2023","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA","Laki_Laki","KATHOLIK","291"
"2023","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA","Laki_Laki","KEPERCAYAAN","1"
"2023","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Laki_Laki","BUDHA","2249"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Laki_Laki","HINDU","34"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Laki_Laki","ISLAM","20375"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Laki_Laki","KATHOLIK","2575"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Laki_Laki","KEPERCAYAAN","1"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Laki_Laki","KHONGHUCU","5"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Laki_Laki","KRISTEN","3720"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Perempuan","BUDHA","2296"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Perempuan","HINDU","45"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Perempuan","ISLAM","19522"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Perempuan","KATHOLIK","2822"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Perempuan","KHONGHUCU","6"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Perempuan","KRISTEN","4119"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Laki_Laki","BUDHA","832"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Laki_Laki","HINDU","21"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Laki_Laki","ISLAM","15063"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Laki_Laki","KATHOLIK","2051"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Laki_Laki","KHONGHUCU","15"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Laki_Laki","KRISTEN","2271"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Perempuan","BUDHA","845"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Perempuan","HINDU","14"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Perempuan","ISLAM","14609"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Perempuan","KATHOLIK","2184"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Perempuan","KHONGHUCU","11"
"2023","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Perempuan","KRISTEN","2526"
"2023","JAKARTA BARAT","KALI DERES","KALIDERES","Laki_Laki","BUDHA","2020"
"2023","JAKARTA BARAT","KALI DERES","KALIDERES","Laki_Laki","HINDU","36"
"2023","JAKARTA BARAT","KALI DERES","KALIDERES","Laki_Laki","ISLAM","37758"
"2023","JAKARTA BARAT","KALI DERES","KALIDERES","Laki_Laki","KATHOLIK","2369"
"2023","JAKARTA BARAT","KALI DERES","KALIDERES","Laki_Laki","KEPERCAYAAN","1"
"2023","JAKARTA BARAT","KALI DERES","KALIDERES","Laki_Laki","KHONGHUCU","8"
"2023","JAKARTA BARAT","KALI DERES","KALIDERES","Laki_Laki","KRISTEN","5004"
"2023","JAKARTA BARAT","KALI DERES","KALIDERES","Perempuan","BUDHA","2087"
"2023","JAKARTA BARAT","KALI DERES","KALIDERES","Perempuan","HINDU","31"
"2023","JAKARTA BARAT","KALI DERES","KALIDERES","Perempuan","ISLAM","36396"
"2023","JAKARTA BARAT","KALI DERES","KALIDERES","Perempuan","KATHOLIK","2660"
"2023","JAKARTA BARAT","KALI DERES","KALIDERES","Perempuan","KEPERCAYAAN","3"
"2023","JAKARTA BARAT","KALI DERES","KALIDERES","Perempuan","KHONGHUCU","9"
"2023","JAKARTA BARAT","KALI DERES","KALIDERES","Perempuan","KRISTEN","5103"
"2023","JAKARTA BARAT","KALI DERES","SEMANAN","Laki_Laki","BUDHA","884"
"2023","JAKARTA BARAT","KALI DERES","SEMANAN","Laki_Laki","HINDU","9"
"2023","JAKARTA BARAT","KALI DERES","SEMANAN","Laki_Laki","ISLAM","43804"
"2023","JAKARTA BARAT","KALI DERES","SEMANAN","Laki_Laki","KATHOLIK","1124"
"2023","JAKARTA BARAT","KALI DERES","SEMANAN","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA BARAT","KALI DERES","SEMANAN","Laki_Laki","KHONGHUCU","10"
"2023","JAKARTA BARAT","KALI DERES","SEMANAN","Laki_Laki","KRISTEN","2008"
"2023","JAKARTA BARAT","KALI DERES","SEMANAN","Perempuan","BUDHA","940"
"2023","JAKARTA BARAT","KALI DERES","SEMANAN","Perempuan","HINDU","13"
"2023","JAKARTA BARAT","KALI DERES","SEMANAN","Perempuan","ISLAM","42033"
"2023","JAKARTA BARAT","KALI DERES","SEMANAN","Perempuan","KATHOLIK","1191"
"2023","JAKARTA BARAT","KALI DERES","SEMANAN","Perempuan","KEPERCAYAAN","2"
"2023","JAKARTA BARAT","KALI DERES","SEMANAN","Perempuan","KHONGHUCU","12"
"2023","JAKARTA BARAT","KALI DERES","SEMANAN","Perempuan","KRISTEN","1981"
"2023","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Laki_Laki","BUDHA","3469"
"2023","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Laki_Laki","HINDU","11"
"2023","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Laki_Laki","ISLAM","43546"
"2023","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Laki_Laki","KATHOLIK","1482"
"2023","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Laki_Laki","KEPERCAYAAN","1"
"2023","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Laki_Laki","KHONGHUCU","9"
"2023","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Laki_Laki","KRISTEN","6203"
"2023","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Perempuan","BUDHA","3519"
"2023","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Perempuan","HINDU","12"
"2023","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Perempuan","ISLAM","42597"
"2023","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Perempuan","KATHOLIK","1556"
"2023","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Perempuan","KEPERCAYAAN","0"
